scorer,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000,DLC_resnet50_facial_directionDec27shuffle1_500000
bodyparts,Amount,Amount,Amount,Nose,Nose,Nose,Right eye,Right eye,Right eye,Right corner of eye,Right corner of eye,Right corner of eye,Left eye,Left eye,Left eye,Left corner of eye,Left corner of eye,Left corner of eye,Mouth,Mouth,Mouth,Right corner of mouth,Right corner of mouth,Right corner of mouth,Left corner of mouth,Left corner of mouth,Left corner of mouth
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
11,179.30360412597656,221.55772399902344,1.0,184.86895751953125,243.91323852539062,1.0,152.484619140625,243.74147033691406,1.0,137.53622436523438,247.14048767089844,1.0,201.65782165527344,239.0643768310547,1.0,213.5545196533203,239.69508361816406,1.0,188.71603393554688,259.43743896484375,1.0,156.9667205810547,281.6408996582031,0.9999988079071045,213.7598876953125,275.3600769042969,1.0
12,179.4468536376953,221.42489624023438,1.0,185.0199737548828,243.9499053955078,1.0,152.63583374023438,243.420654296875,1.0,137.53932189941406,246.90052795410156,1.0,201.7936553955078,239.0804901123047,1.0,213.6617889404297,239.77601623535156,1.0,188.848876953125,259.602294921875,1.0,157.38095092773438,281.58148193359375,0.999998927116394,213.71070861816406,275.4858703613281,1.0
13,179.35867309570312,221.3767547607422,1.0,185.36801147460938,244.1266632080078,1.0,152.68214416503906,243.38204956054688,1.0,137.55413818359375,246.79812622070312,1.0,201.68138122558594,238.98524475097656,1.0,213.65087890625,239.761474609375,1.0,188.62106323242188,259.6097106933594,1.0,157.3165740966797,281.6251525878906,0.9999990463256836,213.72824096679688,275.52398681640625,1.0
14,179.2777557373047,221.3624267578125,1.0,185.2822265625,244.10719299316406,1.0,152.65655517578125,243.38893127441406,1.0,137.5695343017578,246.8459014892578,1.0,201.67747497558594,238.9241943359375,1.0,213.76519775390625,239.73965454101562,1.0,188.51535034179688,259.6606140136719,1.0,157.2726287841797,281.6104736328125,0.9999990463256836,214.19374084472656,275.25738525390625,1.0
15,179.187255859375,221.46209716796875,1.0,184.7808074951172,243.8645477294922,1.0,152.70399475097656,243.3071746826172,1.0,137.55340576171875,246.82684326171875,1.0,201.65609741210938,238.99447631835938,1.0,213.76849365234375,239.82044982910156,1.0,188.4866943359375,259.6424255371094,1.0,157.27194213867188,281.6239929199219,0.9999990463256836,214.1539306640625,275.3055725097656,1.0
16,179.349853515625,221.684326171875,1.0,184.71974182128906,243.7434539794922,1.0,152.6265869140625,243.31471252441406,1.0,137.47952270507812,246.92913818359375,1.0,201.69476318359375,238.98130798339844,1.0,213.8314208984375,239.78041076660156,1.0,188.422607421875,259.6788024902344,1.0,157.2517547607422,281.6095275878906,0.9999994039535522,213.58900451660156,275.58013916015625,1.0
17,179.33641052246094,221.68031311035156,1.0,184.82281494140625,243.79901123046875,1.0,152.78260803222656,243.32891845703125,1.0,137.6268768310547,246.85244750976562,1.0,201.76882934570312,238.96615600585938,1.0,213.84983825683594,239.71983337402344,1.0,188.60092163085938,259.6284484863281,1.0,157.38893127441406,281.73773193359375,0.9999992847442627,214.0358428955078,275.2913818359375,1.0
18,179.41310119628906,221.60855102539062,1.0,184.88821411132812,243.75827026367188,1.0,152.6576385498047,243.36497497558594,1.0,137.50489807128906,246.9335174560547,1.0,201.77638244628906,238.99420166015625,1.0,213.82008361816406,239.67742919921875,1.0,188.69082641601562,259.7227783203125,1.0,157.33990478515625,281.7253723144531,0.9999991655349731,214.027587890625,275.3480529785156,1.0
19,179.3972930908203,221.6759796142578,1.0,184.92987060546875,243.6826934814453,1.0,152.76512145996094,243.3260040283203,1.0,137.54164123535156,246.87625122070312,1.0,201.7840576171875,238.98890686035156,1.0,213.79212951660156,239.69102478027344,1.0,188.7250518798828,259.7327880859375,1.0,157.367431640625,281.7560729980469,0.9999992847442627,213.592529296875,275.5699768066406,1.0
20,179.32913208007812,221.66184997558594,1.0,184.89671325683594,243.65310668945312,1.0,152.75946044921875,243.32583618164062,1.0,137.50991821289062,246.8855743408203,1.0,201.7572784423828,238.9674835205078,1.0,213.7667694091797,239.6607666015625,1.0,188.69540405273438,259.6903381347656,1.0,157.3484344482422,281.75897216796875,0.9999992847442627,214.05609130859375,275.33306884765625,1.0
